;estado;sigla;regiao;cidade;populacao;pib;pib_percapita
1840;PARAIBA;PB;NORDESTE;Cajazeiras;57875;426916.625;7376.52978516
1841;PARAIBA;PB;NORDESTE;Sao Miguel de Taipu;6812;24999.91796875;3669.97998047
1842;PARAIBA;PB;NORDESTE;Monteiro;31100;165522.65625;5322.27001953
1843;PARAIBA;PB;NORDESTE;Duas Estradas;3855;19897.0703125;5161.37011719
1844;PARAIBA;PB;NORDESTE;Teixeira;14177;57575.5078125;4061.18994141
1845;PARAIBA;PB;NORDESTE;Pirpirituba;10546;40174.56640625;3809.45996094
1846;PARAIBA;PB;NORDESTE;Olho d'Agua;7642;28109.671875;3678.31005859
1847;PARAIBA;PB;NORDESTE;Caturite;4629;32676.77929688;7059.14013672
1848;PARAIBA;PB;NORDESTE;Pilar;11737;48637.65625;4143.95996094
1849;PARAIBA;PB;NORDESTE;Sao Joao do Tigre;4726;16890.47070312;3573.94995117
1850;PARAIBA;PB;NORDESTE;Coxixola;1770;9451.24511719;5339.68994141
1851;PARAIBA;PB;NORDESTE;Camalau;5959;25068.58007812;4206.83984375
1852;PARAIBA;PB;NORDESTE;Mogeiro;12504;54398.78515625;4350.50976562
1853;PARAIBA;PB;NORDESTE;Sume;17085;71887.9765625;4207.66992188
1854;PARAIBA;PB;NORDESTE;Emas;3374;15891.53613281;4710.0
1855;PARAIBA;PB;NORDESTE;Passagem;2202;11653.19238281;5292.08984375
1856;PARAIBA;PB;NORDESTE;Amparo;2078;9379.60351562;4513.77001953
1857;PARAIBA;PB;NORDESTE;Nova Olinda;6455;22368.90820312;3465.36010742
1858;PARAIBA;PB;NORDESTE;Diamante;6751;26172.796875;3876.87988281
1859;PARAIBA;PB;NORDESTE;Zabele;2101;9599.48144531;4569.00976562
1860;PARAIBA;PB;NORDESTE;Taperoa;15236;60003.859375;3938.29003906
1861;PARAIBA;PB;NORDESTE;Sao Bentinho;4214;19060.671875;4523.18017578
1862;PARAIBA;PB;NORDESTE;Pedra Lavrada;7035;30364.06640625;4316.14013672
1863;PARAIBA;PB;NORDESTE;Gado Bravo;8461;32843.94140625;3881.80004883
1864;PARAIBA;PB;NORDESTE;Jacarau;14087;58463.69140625;4150.18994141
1865;PARAIBA;PB;NORDESTE;Sobrado;7604;33352.24609375;4386.14990234
1866;PARAIBA;PB;NORDESTE;Mataraca;7299;56635.21484375;7759.31005859
1867;PARAIBA;PB;NORDESTE;Serra da Raiz;3198;13855.29980469;4332.49023438
1868;PARAIBA;PB;NORDESTE;Sousa;65930;531249.0;8057.77001953
1869;PARAIBA;PB;NORDESTE;Matinhas;4314;22664.73828125;5253.75976562
1870;PARAIBA;PB;NORDESTE;Imaculada;11851;39315.609375;3317.48999023
1871;PARAIBA;PB;NORDESTE;Santa Teresinha;4778;21466.609375;4492.79980469
1872;PARAIBA;PB;NORDESTE;Assuncao;3471;15733.43261719;4532.81982422
1873;PARAIBA;PB;NORDESTE;Nova Floresta;10392;37739.36328125;3631.58007812
1874;PARAIBA;PB;NORDESTE;Aroeiras;19725;71812.1953125;3640.66992188
1875;PARAIBA;PB;NORDESTE;Igaracy;6529;24767.19726562;3793.40991211
1876;PARAIBA;PB;NORDESTE;Bananeiras;22316;92732.09375;4155.41015625
1877;PARAIBA;PB;NORDESTE;Parari;1266;9518.77734375;7518.77978516
1878;PARAIBA;PB;NORDESTE;Baia da Traicao;7966;36386.1875;4567.68994141
1879;PARAIBA;PB;NORDESTE;Catingueira;5006;21923.02539062;4379.35009766
1880;PARAIBA;PB;NORDESTE;Umbuzeiro;9450;39061.546875;4133.5
1881;PARAIBA;PB;NORDESTE;Sao Jose do Sabugi;4115;18278.12695312;4441.83007812
1882;PARAIBA;PB;NORDESTE;Sertaozinho;4411;23744.6328125;5383.04980469
1883;PARAIBA;PB;NORDESTE;Riachao;3564;14446.04199219;4053.32006836
1884;PARAIBA;PB;NORDESTE;Prata;4057;18086.5078125;4458.10009766
1885;PARAIBA;PB;NORDESTE;Curral Velho;2886;10982.7734375;3805.5300293
1886;PARAIBA;PB;NORDESTE;Joao Pessoa;702235;8638329.0;12301.19042969
1887;PARAIBA;PB;NORDESTE;Borborema;5186;23961.55664062;4620.43017578
1888;PARAIBA;PB;NORDESTE;Juarez Tavora;7603;27525.33203125;3620.33007812
1889;PARAIBA;PB;NORDESTE;Santa Luzia;14752;69040.328125;4680.06982422
1890;PARAIBA;PB;NORDESTE;Cacimba de Areia;3604;14722.625;4085.08007812
1891;PARAIBA;PB;NORDESTE;Dona Ines;11142;40716.37109375;3654.31005859
1892;PARAIBA;PB;NORDESTE;Sao Jose do Bonfim;3314;12397.72070312;3741.01000977
1893;PARAIBA;PB;NORDESTE;Santa Ines;3834;14049.64453125;3664.48999023
1894;PARAIBA;PB;NORDESTE;Boa Vista;5908;65828.1484375;11142.20019531
1895;PARAIBA;PB;NORDESTE;Sao Jose de Espinharas;5045;24638.578125;4883.75976562
1896;PARAIBA;PB;NORDESTE;Agua Branca;9581;34446.609375;3595.30004883
1897;PARAIBA;PB;NORDESTE;Santa Cruz;6677;25700.4375;3849.10009766
1898;PARAIBA;PB;NORDESTE;Remigio;17423;69606.3515625;3995.08007812
1899;PARAIBA;PB;NORDESTE;Santarem;2749;11645.21484375;4236.16015625
1900;PARAIBA;PB;NORDESTE;Vieiropolis;4908;16745.3203125;3411.84008789
1901;PARAIBA;PB;NORDESTE;Tacima;9854;34820.75;3533.66992188
1902;PARAIBA;PB;NORDESTE;Monte Horebe;4498;17304.15234375;3847.08007812
1903;PARAIBA;PB;NORDESTE;Sao Jose de Princesa;4756;17805.90820312;3743.87988281
1904;PARAIBA;PB;NORDESTE;Soledade;13623;64857.828125;4760.91015625
1905;PARAIBA;PB;NORDESTE;Pianco;16455;74325.6484375;4516.89990234
1906;PARAIBA;PB;NORDESTE;Sao Jose do Brejo do Cruz;1707;8949.33886719;5242.72998047
1907;PARAIBA;PB;NORDESTE;Sao Joao do Cariri;4563;21729.8828125;4762.18994141
1908;PARAIBA;PB;NORDESTE;Itatuba;10182;52518.5;5157.97021484
1909;PARAIBA;PB;NORDESTE;Santana de Mangueira;5764;22390.44921875;3884.5300293
1910;PARAIBA;PB;NORDESTE;Lagoa de Dentro;7495;35610.0234375;4751.16992188
1911;PARAIBA;PB;NORDESTE;Itaporanga;23224;110128.4765625;4742.00976562
1912;PARAIBA;PB;NORDESTE;Brejo do Cruz;12852;50586.421875;3936.07006836
1913;PARAIBA;PB;NORDESTE;Bom Sucesso;5296;21925.64257812;4140.04003906
1914;PARAIBA;PB;NORDESTE;Gurjao;3093;15591.55957031;5040.91992188
1915;PARAIBA;PB;NORDESTE;Belem;17746;79507.0546875;4480.27978516
1916;PARAIBA;PB;NORDESTE;Pedras de Fogo;27116;279241.40625;10298.03027344
1917;PARAIBA;PB;NORDESTE;Piloes;7068;31442.42773438;4448.56005859
1918;PARAIBA;PB;NORDESTE;Ouro Velho;3078;14509.67382812;4713.99023438
1919;PARAIBA;PB;NORDESTE;Sao Jose dos Cordeiros;4079;15246.32324219;3737.76000977
1920;PARAIBA;PB;NORDESTE;Cubati;6546;26122.37304688;3990.59008789
1921;PARAIBA;PB;NORDESTE;Cacimbas;7029;23764.69140625;3380.94995117
1922;PARAIBA;PB;NORDESTE;Logradouro;3971;15182.88671875;3823.43994141
1923;PARAIBA;PB;NORDESTE;Carrapateira;2347;10328.57910156;4400.75976562
1924;PARAIBA;PB;NORDESTE;Manaira;11366;37588.046875;3307.06005859
1925;PARANA;PR;SUL;Rio Bom;3292;29087.8984375;8835.9296875
1926;PARANA;PR;SUL;Altamira do Parana;3799;37563.4296875;9887.71972656
1927;PARANA;PR;SUL;Diamante do Norte;5668;39603.3515625;6987.18017578
1928;PARANA;PR;SUL;Santa Lucia;3743;34974.37109375;9343.94042969
1929;PARANA;PR;SUL;Nova Aurora;11636;189617.90625;16295.79980469
1930;PARANA;PR;SUL;Rancho Alegre;4083;33275.3046875;8149.72021484
1931;PARANA;PR;SUL;Pirai do Sul;24374;293748.59375;12051.71972656
1932;PARANA;PR;SUL;Sao Manoel do Parana;2170;18855.14453125;8689.00976562
1933;PARANA;PR;SUL;Sao Mateus do Sul;41188;552378.875;13411.16015625
1934;PARANA;PR;SUL;Sao Tome;5522;89769.359375;16256.6796875
1935;PARANA;PR;SUL;Tupassi;7947;137302.3125;17277.25
1936;PARANA;PR;SUL;Ampere;18041;193306.609375;10714.84960938
1937;PARANA;PR;SUL;Anahy;2926;33611.8046875;11487.29003906
1938;PARANA;PR;SUL;Castro;68071;1097076.75;16116.65039062
1939;PARANA;PR;SUL;Sao Pedro do Iguacu;6561;84376.4140625;12860.29980469
1940;PARANA;PR;SUL;Quedas do Iguacu;31976;477660.84375;14938.11035156
1941;PARANA;PR;SUL;Peabiru;13347;130212.734375;9755.95996094
1942;PARANA;PR;SUL;Cerro Azul;18660;182354.265625;9772.46972656
1943;PARANA;PR;SUL;Pinhao;30295;474849.625;15674.19042969
1944;PARANA;PR;SUL;Novo Itacolomi;2808;23699.01367188;8439.8203125
1945;PARANA;PR;SUL;Rio Branco do Sul;33142;550602.9375;16613.44921875
1946;PARANA;PR;SUL;Imbituva;28660;220502.328125;7693.72998047
1947;PARANA;PR;SUL;Pato Branco;70160;1345454.625;19176.94921875
1948;PARANA;PR;SUL;Sao Joao do Caiua;6152;45573.4296875;7407.89990234
1949;PARANA;PR;SUL;Santana do Itarare;5697;45365.75;7963.08984375
1950;PARANA;PR;SUL;Teixeira Soares;10548;85131.5625;8070.87011719
1951;PARANA;PR;SUL;Carambei;17537;859779.375;49026.6015625
1952;PARANA;PR;SUL;Jaguariaiva;33244;527268.25;15860.54980469
1953;PARANA;PR;SUL;Ibema;6144;59509.87109375;9685.84960938
1954;PARANA;PR;SUL;Guaraniacu;16161;165406.515625;10234.91992188
1955;PARANA;PR;SUL;Porto Vitoria;3833;35696.4375;9312.91992188
1956;PARANA;PR;SUL;Arapua;4017;38814.890625;9662.66015625
1957;PARANA;PR;SUL;Pitangueiras;2822;36812.2421875;13044.74023438
1958;PARANA;PR;SUL;Adrianopolis;6856;67600.6328125;9860.0703125
1959;PARANA;PR;SUL;Ivaipora;32157;324679.1875;10096.69042969
1960;PARANA;PR;SUL;Inaja;2876;25419.0703125;8838.33984375
1961;PARANA;PR;SUL;Arapongas;103025;1918444.875;18621.16015625
1962;PARANA;PR;SUL;Virmond;4181;39093.01953125;9350.16015625
1963;PARANA;PR;SUL;Jaboti;5307;33912.83984375;6390.20996094
1964;PARANA;PR;SUL;Santo Inacio;4956;127319.7421875;25690.01953125
1965;PARANA;PR;SUL;Douradina;6853;205852.890625;30038.359375
1966;PARANA;PR;SUL;Perola;9665;102002.0546875;10553.75976562
1967;PARANA;PR;SUL;Mandaguari;33109;427174.375;12902.05957031
1968;PARANA;PR;SUL;Itaguaje;4589;38368.25390625;8360.91992188
1969;PARANA;PR;SUL;Pato Bragado;4947;54275.8828125;10971.46972656
1970;PARANA;PR;SUL;Guaira;29664;327709.34375;11047.37988281
1971;PARANA;PR;SUL;Cruzeiro do Iguacu;4225;41468.546875;9815.04003906
1972;PARANA;PR;SUL;Chopinzinho;19517;249832.0;12800.74023438
1973;PARANA;PR;SUL;Porto Amazonas;4348;50780.390625;11679.01953125
1974;PARANA;PR;SUL;Astorga;25164;252335.984375;10027.66015625
1975;PARANA;PR;SUL;Campo Magro;23607;176644.953125;7482.74023438
1976;PARANA;PR;SUL;Rondon;9465;168663.46875;17819.69921875
1977;PARANA;PR;SUL;Lobato;4405;131726.28125;29903.81054688
1978;PARANA;PR;SUL;Janiopolis;6983;80220.6484375;11487.99023438
1979;PARANA;PR;SUL;Farol;3354;60915.0390625;18161.91015625
1980;PARANA;PR;SUL;Reboucas;14637;100907.65625;6894.00976562
1981;PARANA;PR;SUL;Guaratuba;32806;301245.90625;9182.65039062
1982;PARANA;PR;SUL;Rio Branco do Ivai;4006;42996.23828125;10732.95996094
1983;PARANA;PR;SUL;Indianopolis;4258;125971.8359375;29584.74023438
1984;PARANA;PR;SUL;Maringa;335511;7284400.5;21711.359375
1985;PARANA;PR;SUL;Colombo;247268;1866142.625;7547.04003906
1986;PARANA;PR;SUL;Contenda;15728;147587.84375;9383.75976562
1987;PARANA;PR;SUL;Nova America da Colina;3331;46741.29296875;14032.20996094
1988;PARANA;PR;SUL;Saudade do Iguacu;5187;326671.84375;62978.9609375
1989;PARANA;PR;SUL;Sertanopolis;16103;281340.8125;17471.33007812
1990;PARANA;PR;SUL;Congonhinhas;9035;77596.3203125;8588.41015625
1991;PARANA;PR;SUL;Siqueira Campos;17411;160973.765625;9245.51953125
1992;PARANA;PR;SUL;Lapa;42933;594210.5625;13840.41992188
1993;PARANA;PR;SUL;Diamante D'Oeste;5129;43355.59765625;8453.03027344
1994;PARANA;PR;SUL;Mandaguacu;19270;201923.65625;10478.65039062
1995;PARANA;PR;SUL;Cafeara;2853;33636.26953125;11789.79003906
1996;PARANA;PR;SUL;Vera Cruz do Oeste;9257;98085.515625;10595.8203125
1997;PARANA;PR;SUL;Ibaiti;29441;255210.21875;8668.53027344
1998;PARANA;PR;SUL;Piraquara;87285;479121.625;5489.16015625
1999;PARANA;PR;SUL;Paula Freitas;5751;82812.2734375;14399.62988281
2000;PARANA;PR;SUL;Conselheiro Mairinck;3700;31834.11132812;8603.80957031
2001;PARANA;PR;SUL;Nova Prata do Iguacu;10822;111186.0703125;10274.08007812
2002;PARANA;PR;SUL;Campina do Simao;4272;40686.328125;9523.95019531
2003;PARANA;PR;SUL;Campo Largo;112548;1341769.875;11921.75976562
2004;PARANA;PR;SUL;Pitanga;35052;355735.15625;10148.78027344
2005;PARANA;PR;SUL;Curiuva;15217;95654.953125;6286.06005859
2006;PARANA;PR;SUL;Altonia;20764;141398.46875;6809.79003906
2007;PARANA;PR;SUL;Tamboara;4804;47812.11328125;9952.55957031
2008;PARANA;PR;SUL;Salgado Filho;4640;51527.42578125;11105.04980469
2009;PARANA;PR;SUL;Antonio Olinto;7750;66815.1640625;8621.30957031
2010;PARANA;PR;SUL;Salto do Lontra;12828;116895.6953125;9112.54003906
2011;PARANA;PR;SUL;Marilena;6704;49661.875;7407.79980469
2012;PARANA;PR;SUL;Guaraquecaba;7843;52802.35546875;6732.41992188
2013;PARANA;PR;SUL;Mariopolis;5944;98934.5390625;16644.43945312
2014;PARANA;PR;SUL;Laranjeiras do Sul;31641;289793.3125;9158.79003906
2015;PARANA;PR;SUL;Toledo;116774;2426511.75;20779.55078125
2016;PARANA;PR;SUL;Sao Joao;11187;187602.453125;16769.6796875
2017;PARANA;PR;SUL;Capitao Leonidas Marques;13870;409720.78125;29540.0703125
2018;PARANA;PR;SUL;Sapopema;6800;51161.984375;7523.81982422
2019;PARANA;PR;SUL;Ourizona;3380;48806.203125;14439.70996094
2020;PARANA;PR;SUL;Bom Jesus do Sul;3879;30541.72265625;7873.60986328
2021;PARANA;PR;SUL;Rio Negro;31191;571634.125;18326.890625
2022;PARANA;PR;SUL;Candoi;16271;200941.53125;12349.66992188
2023;PARANA;PR;SUL;Ramilandia;4365;38851.65234375;8900.71972656
2024;PARANA;PR;SUL;Coronel Domingos Soares;7864;70627.1796875;8981.08007812
2025;PARANA;PR;SUL;Nova Olimpia;5391;36311.59765625;6735.60009766
2026;PARANA;PR;SUL;Andira;21964;343282.375;15629.3203125
2027;PARANA;PR;SUL;Arapoti;26998;519706.75;19249.8203125
2028;PARANA;PR;SUL;Lidianopolis;4083;32365.92578125;7927.0
2029;PARANA;PR;SUL;Tunas do Parana;6753;43655.65625;6464.62988281
2030;PARANA;PR;SUL;Santa Fe;10354;103898.0078125;10034.58007812
2031;PARANA;PR;SUL;Ivai;13533;102136.7578125;7547.24023438
2032;PARANA;PR;SUL;Apucarana;121290;1511202.25;12459.41015625
2033;PARANA;PR;SUL;Irati;56483;682697.9375;12086.79003906
2034;PARANA;PR;SUL;Mallet;12784;149617.28125;11703.48046875
2035;PARANA;PR;SUL;Perobal;5163;67708.015625;13114.08007812
2036;PARANA;PR;SUL;Borrazopolis;8235;93202.4921875;11317.84960938
2037;PARANA;PR;SUL;Medianeira;39857;637894.1875;16004.5703125
2038;PARANA;PR;SUL;Doutor Camargo;5753;60953.90625;10595.15039062
2039;PARANA;PR;SUL;Sertaneja;5924;102978.7890625;17383.3203125
2040;PARANA;PR;SUL;Jardim Olinda;1494;21127.85546875;14141.79980469
2041;PARANA;PR;SUL;Roncador;12309;148181.59375;12038.48046875
2042;PARANA;PR;SUL;Salto do Itarare;5134;36764.2578125;7160.93994141
2043;PARANA;PR;SUL;Brasilandia do Sul;3260;49819.625;15282.08984375
2044;PARANA;PR;SUL;Marialva;31397;430093.0625;13698.54003906
2045;PARANA;PR;SUL;Eneas Marques;6066;81526.875;13439.96972656
2046;PARANA;PR;SUL;Santa Izabel do Oeste;11747;122608.90625;10437.46972656
2047;PARANA;PR;SUL;Abatia;7928;55714.39453125;7027.54980469
2048;PARANA;PR;SUL;Rio Azul;13760;150128.484375;10910.5
2049;PARANA;PR;SUL;Paraiso do Norte;11939;102151.6015625;8556.12988281
2050;PARANA;PR;SUL;Candido de Abreu;18100;182986.6875;10109.75976562
2051;PARANA;PR;SUL;Sao Miguel do Iguacu;26451;452659.625;17113.140625
2052;PARANA;PR;SUL;Santo Antonio da Platina;42002;426821.1875;10161.9296875
2053;PARANA;PR;SUL;Cambe;97329;1529310.625;15712.79980469
2054;PARANA;PR;SUL;Urai;11774;108368.859375;9204.08007812
2055;PARANA;PR;SUL;Presidente Castelo Branco;4934;39173.65234375;7939.52978516
2056;PARANA;PR;SUL;Curitiba;1851215;45762420.0;24720.2109375
2057;PARANA;PR;SUL;Tibagi;19421;324484.21875;16707.91015625
2058;PARANA;PR;SUL;Nova Tebas;8283;54613.16796875;6593.39990234
2059;PARANA;PR;SUL;Santo Antonio do Caiua;2733;26489.55859375;9692.48046875
2060;PARANA;PR;SUL;Cantagalo;12733;112364.609375;8824.6796875
2061;PARANA;PR;SUL;Vitorino;6531;146640.046875;22452.91992188
2062;PARANA;PR;SUL;Marmeleiro;13463;133879.640625;9944.25976562
2063;PARANA;PR;SUL;Cruzeiro do Oeste;20856;275256.84375;13197.96972656
2064;PARANA;PR;SUL;Mato Rico;4205;26970.328125;6413.87011719
2065;PARANA;PR;SUL;Cafezal do Sul;4313;34552.42578125;8011.22998047
2066;PARANA;PR;SUL;Umuarama;99606;1252597.625;12575.51953125
2067;PARANA;PR;SUL;Ipora;15227;158137.84375;10385.36035156
2068;PARANA;PR;SUL;Iguaracu;3907;41197.90234375;10544.63964844
2069;PARANA;PR;SUL;Prado Ferreira;3510;37012.03515625;10544.74023438
2070;PARANA;PR;SUL;Pranchita;5885;89779.75;15255.69042969
2071;PARANA;PR;SUL;Manfrinopolis;3283;25319.390625;7712.27001953
2072;PARANA;PR;SUL;Uniflor;2495;18781.17382812;7527.52001953
2073;PARANA;PR;SUL;Cruzmaltina;3128;44678.48046875;14283.40039062
2074;PARANA;PR;SUL;Alto Paraiso;3217;37717.46875;11724.41992188
2075;PARANA;PR;SUL;Assis Chateaubriand;33023;435989.78125;13202.61035156
2076;PARANA;PR;SUL;Dois Vizinhos;35707;639611.25;17912.76953125
2077;PARANA;PR;SUL;Nova Cantu;7481;79525.1875;10630.29003906
2078;PARANA;PR;SUL;Itaipulandia;9349;109910.7734375;11756.41992188
2079;PARANA;PR;SUL;Goioere;29704;320909.46875;10803.58007812
2080;PARANA;PR;SUL;Santa Mariana;11996;114636.953125;9556.26953125
2081;PARANA;PR;SUL;Santa Isabel do Ivai;8621;90435.8046875;10490.1796875
2082;PARANA;PR;SUL;Sao Joao do Triunfo;14399;95327.8046875;6620.45019531
2083;PARANA;PR;SUL;Ponta Grossa;314681;5072749.0;16120.29003906
2084;PARANA;PR;SUL;Lupionopolis;4538;49499.19140625;10907.70996094
2085;PARANA;PR;SUL;Loanda;20103;210151.359375;10453.73046875
2086;PARANA;PR;SUL;Fernandes Pinheiro;5696;48794.671875;8566.48046875
2087;PARANA;PR;SUL;Pinhalao;6005;49979.51953125;8322.98046875
2088;PARANA;PR;SUL;Clevelandia;17995;222191.203125;12347.38964844
2089;PARANA;PR;SUL;Tijucas do Sul;13762;150605.46875;10943.5703125
2090;PARANA;PR;SUL;Godoy Moreira;3616;23185.61132812;6411.95019531
2091;PARANA;PR;SUL;Santa Maria do Oeste;11369;66383.7890625;5839.02001953
2092;PARANA;PR;SUL;Sarandi;84651;567051.8125;6698.70019531
2093;PARANA;PR;SUL;Bocaiuva do Sul;9989;84238.7265625;8433.15039062
2094;PARANA;PR;SUL;Londrina;510707;8884459.0;17396.390625
2095;PARANA;PR;SUL;Palmeira;32401;403533.84375;12454.36035156
2096;PARANA;PR;SUL;Foz do Jordao;5881;46041.5859375;7828.87011719
2097;PARANA;PR;SUL;Mangueirinha;17526;469339.28125;26779.59960938
2098;PARANA;PR;SUL;Manoel Ribas;13113;145924.015625;11128.19042969
2099;PARANA;PR;SUL;Florestopolis;11795;84277.2109375;7145.16015625
2100;PARANA;PR;SUL;Campo do Tenente;6715;64570.7421875;9615.90039062
2101;PARANA;PR;SUL;Ipiranga;14655;149379.453125;10193.0703125
2102;PARANA;PR;SUL;Coronel Vivida;21830;276979.6875;12688.03027344
2103;PARANA;PR;SUL;Paicandu;36876;226279.140625;6136.22021484
2104;PARANA;PR;SUL;Braganey;6209;76597.8515625;12336.58007812
2105;PARANA;PR;SUL;Jandaia do Sul;20159;245062.046875;12156.45996094
2106;PARANA;PR;SUL;Centenario do Sul;11474;77784.9765625;6779.24023438
2107;PARANA;PR;SUL;Cambira;7142;95171.7109375;13325.63964844
2108;PARANA;PR;SUL;Boa Vista da Aparecida;7919;57688.05078125;7284.75976562
2109;PARANA;PR;SUL;Faxinal;16032;224224.78125;13986.08007812
2110;PARANA;PR;SUL;Entre Rios do Oeste;4113;64455.578125;15671.1796875
2111;PARANA;PR;SUL;Juranda;7822;131806.546875;16850.75
2112;PARANA;PR;SUL;Wenceslau Braz;19090;196929.125;10315.83007812
2113;PARANA;PR;SUL;Nova Esperanca do Sudoeste;5337;47845.046875;8964.78027344
2114;PARANA;PR;SUL;Catanduvas;9673;131341.5;13578.16015625
2115;PARANA;PR;SUL;Marechal Candido Rondon;47048;890870.75;18935.359375
2116;PARANA;PR;SUL;Matelandia;16217;224432.015625;13839.30957031
2117;PARANA;PR;SUL;Paranavai;82716;924553.3125;11177.44042969
2118;PARANA;PR;SUL;Sao Jorge D'Oeste;9195;93567.703125;10175.9296875
2119;PARANA;PR;SUL;Quitandinha;16608;114976.984375;6922.99023438
2120;PARANA;PR;SUL;Miraselva;1946;17071.88085938;8772.80957031
2121;PARANA;PR;SUL;Jardim Alegre;14976;94959.7421875;6340.79003906
2122;PARANA;PR;SUL;Bituruna;16803;129179.7578125;7687.89990234
2123;PARANA;PR;SUL;Santa Cecilia do Pavao;3695;52511.83984375;14211.58984375
2124;PARANA;PR;SUL;Telemaco Borba;69278;1230714.875;17764.86914062
2125;PARANA;PR;SUL;General Carneiro;15275;151003.515625;9885.66015625
2126;PARANA;PR;SUL;Itambe;6082;86111.015625;14158.33984375
2127;PARANA;PR;SUL;Ribeirao do Pinhal;13584;88980.2421875;6550.37011719
2128;PARANA;PR;SUL;Boa Esperanca do Iguacu;2898;31648.30859375;10920.74023438
2129;PARANA;PR;SUL;Agudos do Sul;8735;52750.92578125;6039.02978516
2130;PARANA;PR;SUL;Primeiro de Maio;11126;106101.3203125;9536.33984375
2131;PARANA;PR;SUL;Tuneiras do Oeste;8777;85351.8125;9724.49023438
2132;PARANA;PR;SUL;Senges;20445;211313.234375;10335.69042969
2133;PARANA;PR;SUL;Maua da Serra;8446;119340.1796875;14129.79003906
2134;PARANA;PR;SUL;Leopolis;4316;50136.58984375;11616.45019531
2135;PARANA;PR;SUL;Inacio Martins;11431;75978.65625;6646.72021484
2136;PARANA;PR;SUL;Tamarana;11577;106447.703125;9194.75976562
2137;PARANA;PR;SUL;Fenix;5017;68322.6484375;13618.23046875
2138;PARANA;PR;SUL;Iretama;11510;76621.3125;6656.93017578
2139;PARANA;PR;SUL;Sao Jorge do Ivai;5382;107663.90625;20004.43945312
2140;PARANA;PR;SUL;Jussara;6240;125054.0546875;20040.7109375
2141;PARANA;PR;SUL;Lunardelli;5094;40139.4140625;7879.74023438
2142;PARANA;PR;SUL;Engenheiro Beltrao;14280;214099.921875;14992.99023438
2143;PARANA;PR;SUL;Jacarezinho;40582;498248.78125;12277.58007812
2144;PARANA;PR;SUL;Vere;8078;101084.9609375;12513.61035156
2145;PARANA;PR;SUL;Cruz Machado;19132;123444.9375;6452.27978516
2146;PARANA;PR;SUL;Araucaria;117964;11962877.0;101411.2578125
2147;PARANA;PR;SUL;Ibipora;47514;1081024.25;22751.69921875
2148;PARANA;PR;SUL;Francisco Alves;6389;56896.1328125;8905.33007812
2149;PARANA;PR;SUL;Flor da Serra do Sul;4742;52964.69140625;11169.26953125
2150;PARANA;PR;SUL;Alto Parana;13435;104750.40625;7796.83007812
2151;PARANA;PR;SUL;Jaguapita;12414;200335.109375;16137.83984375
2152;PARANA;PR;SUL;Joaquim Tavora;10755;159289.140625;14810.70996094
2153;PARANA;PR;SUL;Antonina;17743;187649.9375;10576.0
2154;PARANA;PR;SUL;Pien;11811;280972.4375;23789.05078125
2155;PARANA;PR;SUL;Bom Sucesso;6676;54343.4140625;8140.12011719
2156;PARANA;PR;SUL;Goioxim;8240;74918.0859375;9092.0
2157;PARANA;PR;SUL;Grandes Rios;7839;53536.4375;6829.5
2158;PARANA;PR;SUL;Pinhal de Sao Bento;2600;21329.3046875;8203.58007812
2159;PARANA;PR;SUL;Sao Pedro do Parana;2561;30827.7265625;12037.37988281
2160;PARANA;PR;SUL;Porto Rico;2521;29434.99804688;11675.91992188
2161;PARANA;PR;SUL;Cambara;25102;319224.59375;12717.09960938
2162;PARANA;PR;SUL;Alto Piquiri;10406;107586.5625;10338.90039062
2163;PARANA;PR;SUL;Sao Pedro do Ivai;9921;156357.171875;15760.21972656
2164;PARANA;PR;SUL;Japira;4797;37893.3984375;7899.39013672
2165;PARANA;PR;SUL;Santo Antonio do Paraiso;2315;28536.078125;12326.59960938
2166;PARANA;PR;SUL;Santa Tereza do Oeste;9320;122129.3515625;13104.00976562
2167;PARANA;PR;SUL;Paulo Frontin;7398;87603.8515625;11841.55957031
2168;PARANA;PR;SUL;Ivatuba;2786;31708.81835938;11381.49023438
2169;PARANA;PR;SUL;Pinhais;118319;2381652.75;20129.08007812
2170;PARANA;PR;SUL;Formosa do Oeste;7453;98713.546875;13244.80957031
2171;PARANA;PR;SUL;Corumbatai do Sul;4220;30388.60351562;7201.08984375
2172;PARANA;PR;SUL;Ivate;8294;118656.671875;14306.33007812
2173;PARANA;PR;SUL;Santa Amelia;4105;31057.0078125;7565.64990234
2174;PARANA;PR;SUL;Rio Bonito do Iguacu;15121;118062.1875;7807.83007812
2175;PARANA;PR;SUL;Campo Mourao;85896;1710904.875;19918.33007812
2176;PARANA;PR;SUL;Nova Londrina;12898;164492.28125;12753.3203125
2177;PARANA;PR;SUL;Santa Cruz de Monte Castelo;8015;86949.40625;10848.33984375
2178;PARANA;PR;SUL;California;7767;56040.73828125;7215.24023438
2179;PARANA;PR;SUL;Nova Fatima;8259;64224.46875;7776.29980469
2180;PARANA;PR;SUL;Francisco Beltrao;76311;1176560.375;15417.96972656
2181;PARANA;PR;SUL;Santa Terezinha de Itaipu;20539;254992.921875;12415.05957031
2182;PARANA;PR;SUL;Angulo;2893;32694.72851562;11301.3203125
2183;PARANA;PR;SUL;Kalore;4718;48218.3984375;10220.08984375
2184;PARANA;PR;SUL;Guaraci;5183;38261.27734375;7382.06982422
